order_id,customer_id,product_id,quantity,order_date,gross_sales,discount,net_sales,costs,contribution_margin
ORD5746,CUST1153,PROD138,9,2024-03-31 01:51:26.057371581,9.54,0.03,9.25,5.4,3.85
ORD5747,CUST1108,PROD108,81,2024-03-31 04:45:18.612408272,302.94,0.15,257.5,171.72,85.78
ORD5748,CUST1025,PROD125,11,2024-03-31 07:39:11.167444963,13.42,0.07,12.48,7.59,4.89
ORD5749,CUST1046,PROD115,96,2024-03-31 10:33:03.722481654,272.64,0.08,250.83,154.56,96.27
ORD5750,CUST1031,PROD104,10,2024-03-31 13:26:56.277518345,14.1,0.13,12.27,8.0,4.27
ORD5751,CUST1009,PROD109,86,2024-03-31 16:20:48.832555036,209.84,0.15,178.36,118.68,59.68
ORD5752,CUST1015,PROD149,17,2024-03-31 19:14:41.387591727,115.77,0.09,105.35,65.62,39.73
ORD5753,CUST1198,PROD102,68,2024-03-31 22:08:33.942628419,68.68,0.12,60.44,38.76,21.68
ORD5754,CUST1144,PROD112,48,2024-04-01 01:02:26.497665110,128.64,0.05,122.21,72.96,49.25
ORD5755,CUST1150,PROD142,52,2024-04-01 03:56:19.052701801,59.8,0.05,56.81,33.8,23.01
ORD5756,CUST1025,PROD148,25,2024-04-01 06:50:11.607738492,163.75,0.06,153.92,92.75,61.17
ORD5757,CUST1085,PROD129,21,2024-04-01 09:44:04.162775183,82.53,0.1,74.28,46.83,27.45
ORD5758,CUST1134,PROD144,65,2024-04-01 12:37:56.717811874,322.4,0.1,290.16,182.65,107.51
ORD5759,CUST1013,PROD105,63,2024-04-01 15:31:49.272848565,209.16,0.05,198.7,118.44,80.26
ORD5760,CUST1078,PROD116,89,2024-04-01 18:25:41.827885256,349.77,0.02,342.77,198.47,144.3
ORD5761,CUST1116,PROD144,51,2024-04-01 21:19:34.382921948,252.96,0.09,230.19,143.31,86.88
ORD5762,CUST1006,PROD118,36,2024-04-02 00:13:26.937958639,99.72,0.02,97.73,56.52,41.21
ORD5763,CUST1136,PROD141,81,2024-04-02 03:07:19.492995330,51.84,0.09,47.17,29.16,18.01
ORD5764,CUST1114,PROD134,88,2024-04-02 06:01:12.048032021,593.12,0.1,533.81,336.16,197.65
ORD5765,CUST1175,PROD145,66,2024-04-02 08:55:04.603068712,444.84,0.11,395.91,252.12,143.79
ORD5766,CUST1071,PROD125,15,2024-04-02 11:48:57.158105403,18.3,0.11,16.29,10.35,5.94
ORD5767,CUST1058,PROD104,96,2024-04-02 14:42:49.713142094,135.36,0.13,117.76,76.8,40.96
ORD5768,CUST1081,PROD128,39,2024-04-02 17:36:42.268178786,73.71,0.07,68.55,41.73,26.82
ORD5769,CUST1115,PROD136,70,2024-04-02 20:30:34.823215477,518.7,0.11,461.64,294.0,167.64
ORD5770,CUST1166,PROD119,1,2024-04-02 23:24:27.378252168,1.64,0.09,1.49,0.93,0.56
ORD5771,CUST1145,PROD148,23,2024-04-03 02:18:19.933288859,150.65,0.03,146.13,85.33,60.8
ORD5772,CUST1186,PROD120,39,2024-04-03 05:12:12.488325550,45.24,0.0,45.24,25.74,19.5
ORD5773,CUST1102,PROD109,57,2024-04-03 08:06:05.043362241,139.08,0.04,133.52,78.66,54.86
ORD5774,CUST1016,PROD104,81,2024-04-03 10:59:57.598398932,114.21,0.07,106.22,64.8,41.42
ORD5775,CUST1013,PROD135,34,2024-04-03 13:53:50.153435623,128.86,0.09,117.26,73.1,44.16
ORD5776,CUST1158,PROD105,41,2024-04-03 16:47:42.708472315,136.12,0.13,118.42,77.08,41.34
ORD5777,CUST1151,PROD125,93,2024-04-03 19:41:35.263509006,113.46,0.03,110.06,64.17,45.89
ORD5778,CUST1107,PROD103,73,2024-04-03 22:35:27.818545697,276.67,0.02,271.14,156.95,114.19
ORD5779,CUST1187,PROD138,13,2024-04-04 01:29:20.373582388,13.78,0.14,11.85,7.8,4.05
ORD5780,CUST1044,PROD138,70,2024-04-04 04:23:12.928619079,74.2,0.02,72.72,42.0,30.72
ORD5781,CUST1097,PROD149,6,2024-04-04 07:17:05.483655770,40.86,0.07,38.0,23.16,14.84
ORD5782,CUST1130,PROD134,84,2024-04-04 10:10:58.038692461,566.16,0.09,515.21,320.88,194.33
ORD5783,CUST1036,PROD100,52,2024-04-04 13:04:50.593729152,422.24,0.08,388.46,239.2,149.26
ORD5784,CUST1170,PROD123,3,2024-04-04 15:58:43.148765844,16.05,0.01,15.89,9.09,6.8
ORD5785,CUST1167,PROD135,81,2024-04-04 18:52:35.703802535,306.99,0.01,303.92,174.15,129.77
ORD5786,CUST1182,PROD105,63,2024-04-04 21:46:28.258839226,209.16,0.02,204.98,118.44,86.54
ORD5787,CUST1107,PROD140,49,2024-04-05 00:40:20.813875917,80.36,0.09,73.13,45.57,27.56
ORD5788,CUST1038,PROD145,76,2024-04-05 03:34:13.368912608,512.24,0.08,471.26,290.32,180.94
ORD5789,CUST1014,PROD143,47,2024-04-05 06:28:05.923949299,294.22,0.04,282.45,166.85,115.6
ORD5790,CUST1119,PROD130,55,2024-04-05 09:21:58.478985990,383.35,0.1,345.02,217.25,127.77
ORD5791,CUST1003,PROD119,64,2024-04-05 12:15:51.034022681,104.96,0.12,92.36,59.52,32.84
ORD5792,CUST1092,PROD123,65,2024-04-05 15:09:43.589059373,347.75,0.01,344.27,196.95,147.32
ORD5793,CUST1152,PROD124,81,2024-04-05 18:03:36.144096064,660.15,0.07,613.94,374.22,239.72
ORD5794,CUST1140,PROD135,67,2024-04-05 20:57:28.699132755,253.93,0.1,228.54,144.05,84.49
ORD5795,CUST1160,PROD120,90,2024-04-05 23:51:21.254169446,104.4,0.04,100.22,59.4,40.82
ORD5796,CUST1015,PROD129,15,2024-04-06 02:45:13.809206137,58.95,0.05,56.0,33.45,22.55
ORD5797,CUST1169,PROD123,32,2024-04-06 05:39:06.364242828,171.2,0.09,155.79,96.96,58.83
ORD5798,CUST1107,PROD143,96,2024-04-06 08:32:58.919279519,600.96,0.13,522.84,340.8,182.04
ORD5799,CUST1125,PROD141,68,2024-04-06 11:26:51.474316210,43.52,0.12,38.3,24.48,13.82
ORD5800,CUST1193,PROD129,18,2024-04-06 14:20:44.029352902,70.74,0.09,64.37,40.14,24.23
ORD5801,CUST1054,PROD121,83,2024-04-06 17:14:36.584389593,691.39,0.11,615.34,391.76,223.58
ORD5802,CUST1169,PROD127,43,2024-04-06 20:08:29.139426284,219.3,0.05,208.34,124.27,84.07
ORD5803,CUST1033,PROD106,35,2024-04-06 23:02:21.694462975,67.9,0.1,61.11,38.5,22.61
ORD5804,CUST1157,PROD134,78,2024-04-07 01:56:14.249499666,525.72,0.07,488.92,297.96,190.96
ORD5805,CUST1012,PROD127,58,2024-04-07 04:50:06.804536357,295.8,0.03,286.93,167.62,119.31
ORD5806,CUST1140,PROD113,33,2024-04-07 07:43:59.359573048,141.57,0.11,126.0,80.19,45.81
ORD5807,CUST1017,PROD109,14,2024-04-07 10:37:51.914609739,34.16,0.08,31.43,19.32,12.11
ORD5808,CUST1159,PROD115,34,2024-04-07 13:31:44.469646431,96.56,0.05,91.73,54.74,36.99
ORD5809,CUST1095,PROD115,61,2024-04-07 16:25:37.024683122,173.24,0.14,148.99,98.21,50.78
ORD5810,CUST1122,PROD130,4,2024-04-07 19:19:29.579719813,27.88,0.0,27.88,15.8,12.08
ORD5811,CUST1038,PROD141,88,2024-04-07 22:13:22.134756504,56.32,0.05,53.5,31.68,21.82
ORD5812,CUST1045,PROD124,59,2024-04-08 01:07:14.689793195,480.85,0.01,476.04,272.58,203.46
ORD5813,CUST1028,PROD112,29,2024-04-08 04:01:07.244829886,77.72,0.11,69.17,44.08,25.09
ORD5814,CUST1189,PROD105,83,2024-04-08 06:54:59.799866577,275.56,0.11,245.25,156.04,89.21
ORD5815,CUST1061,PROD143,6,2024-04-08 09:48:52.354903268,37.56,0.05,35.68,21.3,14.38
ORD5816,CUST1184,PROD108,97,2024-04-08 12:42:44.909939960,362.78,0.1,326.5,205.64,120.86
ORD5817,CUST1015,PROD144,49,2024-04-08 15:36:37.464976651,243.04,0.06,228.46,137.69,90.77
ORD5818,CUST1183,PROD135,40,2024-04-08 18:30:30.020013342,151.6,0.11,134.92,86.0,48.92
ORD5819,CUST1120,PROD142,83,2024-04-08 21:24:22.575050033,95.45,0.07,88.77,53.95,34.82
ORD5820,CUST1009,PROD119,65,2024-04-09 00:18:15.130086724,106.6,0.06,100.2,60.45,39.75
ORD5821,CUST1157,PROD117,69,2024-04-09 03:12:07.685123415,380.88,0.14,327.56,215.97,111.59
ORD5822,CUST1152,PROD142,27,2024-04-09 06:06:00.240160106,31.05,0.04,29.81,17.55,12.26
ORD5823,CUST1102,PROD120,80,2024-04-09 08:59:52.795196797,92.8,0.02,90.94,52.8,38.14
ORD5824,CUST1083,PROD103,6,2024-04-09 11:53:45.350233489,22.74,0.09,20.69,12.9,7.79
ORD5825,CUST1132,PROD149,13,2024-04-09 14:47:37.905270180,88.53,0.15,75.25,50.18,25.07
ORD5826,CUST1064,PROD132,64,2024-04-09 17:41:30.460306871,556.8,0.06,523.39,315.52,207.87
ORD5827,CUST1176,PROD126,62,2024-04-09 20:35:23.015343562,483.6,0.01,478.76,274.04,204.72
ORD5828,CUST1002,PROD106,99,2024-04-09 23:29:15.570380253,192.06,0.05,182.46,108.9,73.56
ORD5829,CUST1172,PROD105,19,2024-04-10 02:23:08.125416944,63.08,0.08,58.03,35.72,22.31
ORD5830,CUST1141,PROD114,76,2024-04-10 05:17:00.680453635,60.04,0.02,58.84,34.2,24.64
ORD5831,CUST1119,PROD117,80,2024-04-10 08:10:53.235490326,441.6,0.1,397.44,250.4,147.04
ORD5832,CUST1157,PROD131,43,2024-04-10 11:04:45.790527018,194.36,0.15,165.21,110.08,55.13
ORD5833,CUST1067,PROD110,74,2024-04-10 13:58:38.345563709,202.02,0.07,187.88,114.7,73.18
ORD5834,CUST1145,PROD119,89,2024-04-10 16:52:30.900600400,145.96,0.05,138.66,82.77,55.89
ORD5835,CUST1189,PROD123,20,2024-04-10 19:46:23.455637091,107.0,0.06,100.58,60.6,39.98
ORD5836,CUST1036,PROD114,95,2024-04-10 22:40:16.010673782,75.05,0.02,73.55,42.75,30.8
ORD5837,CUST1152,PROD147,68,2024-04-11 01:34:08.565710473,365.84,0.13,318.28,207.4,110.88
ORD5838,CUST1175,PROD106,44,2024-04-11 04:28:01.120747164,85.36,0.06,80.24,48.4,31.84
ORD5839,CUST1192,PROD120,23,2024-04-11 07:21:53.675783856,26.68,0.06,25.08,15.18,9.9
ORD5840,CUST1180,PROD141,2,2024-04-11 10:15:46.230820547,1.28,0.1,1.15,0.72,0.43
ORD5841,CUST1072,PROD125,22,2024-04-11 13:09:38.785857238,26.84,0.07,24.96,15.18,9.78
ORD5842,CUST1142,PROD143,57,2024-04-11 16:03:31.340893929,356.82,0.1,321.14,202.35,118.79
ORD5843,CUST1048,PROD113,72,2024-04-11 18:57:23.895930620,308.88,0.01,305.79,174.96,130.83
ORD5844,CUST1120,PROD136,7,2024-04-11 21:51:16.450967311,51.87,0.12,45.65,29.4,16.25
ORD5845,CUST1087,PROD120,78,2024-04-12 00:45:09.006004002,90.48,0.14,77.81,51.48,26.33
ORD5846,CUST1195,PROD117,56,2024-04-12 03:39:01.561040693,309.12,0.1,278.21,175.28,102.93
ORD5847,CUST1139,PROD104,67,2024-04-12 06:32:54.116077385,94.47,0.14,81.24,53.6,27.64
ORD5848,CUST1186,PROD102,16,2024-04-12 09:26:46.671114076,16.16,0.02,15.84,9.12,6.72
ORD5849,CUST1036,PROD122,83,2024-04-12 12:20:39.226150767,331.17,0.07,307.99,187.58,120.41
ORD5850,CUST1060,PROD125,51,2024-04-12 15:14:31.781187458,62.22,0.09,56.62,35.19,21.43
ORD5851,CUST1170,PROD136,82,2024-04-12 18:08:24.336224149,607.62,0.09,552.93,344.4,208.53
ORD5852,CUST1123,PROD123,80,2024-04-12 21:02:16.891260840,428.0,0.06,402.32,242.4,159.92
ORD5853,CUST1197,PROD148,72,2024-04-12 23:56:09.446297531,471.6,0.05,448.02,267.12,180.9
ORD5854,CUST1038,PROD118,97,2024-04-13 02:50:02.001334222,268.69,0.02,263.32,152.29,111.03
ORD5855,CUST1183,PROD124,12,2024-04-13 05:43:54.556370914,97.8,0.06,91.93,55.44,36.49
ORD5856,CUST1062,PROD120,53,2024-04-13 08:37:47.111407605,61.48,0.02,60.25,34.98,25.27
ORD5857,CUST1045,PROD111,75,2024-04-13 11:31:39.666444296,263.25,0.11,234.29,149.25,85.04
ORD5858,CUST1087,PROD140,5,2024-04-13 14:25:32.221480987,8.2,0.03,7.95,4.65,3.3
ORD5859,CUST1010,PROD132,27,2024-04-13 17:19:24.776517678,234.9,0.01,232.55,133.11,99.44
ORD5860,CUST1061,PROD149,12,2024-04-13 20:13:17.331554369,81.72,0.08,75.18,46.32,28.86
ORD5861,CUST1076,PROD103,17,2024-04-13 23:07:09.886591060,64.43,0.09,58.63,36.55,22.08
ORD5862,CUST1152,PROD141,6,2024-04-14 02:01:02.441627751,3.84,0.13,3.34,2.16,1.18
ORD5863,CUST1198,PROD106,97,2024-04-14 04:54:54.996664443,188.18,0.09,171.24,106.7,64.54
ORD5864,CUST1051,PROD121,5,2024-04-14 07:48:47.551701134,41.65,0.05,39.57,23.6,15.97
ORD5865,CUST1003,PROD132,57,2024-04-14 10:42:40.106737824,495.9,0.12,436.39,281.01,155.38
ORD5866,CUST1058,PROD116,28,2024-04-14 13:36:32.661774516,110.04,0.08,101.24,62.44,38.8
ORD5867,CUST1071,PROD123,78,2024-04-14 16:30:25.216811208,417.3,0.01,413.13,236.34,176.79
ORD5868,CUST1147,PROD133,69,2024-04-14 19:24:17.771847898,251.85,0.08,231.7,142.83,88.87
ORD5869,CUST1092,PROD127,59,2024-04-14 22:18:10.326884590,300.9,0.14,258.77,170.51,88.26
ORD5870,CUST1062,PROD142,33,2024-04-15 01:12:02.881921280,37.95,0.06,35.67,21.45,14.22
ORD5871,CUST1053,PROD140,62,2024-04-15 04:05:55.436957972,101.68,0.04,97.61,57.66,39.95
ORD5872,CUST1116,PROD138,50,2024-04-15 06:59:47.991994662,53.0,0.02,51.94,30.0,21.94
ORD5873,CUST1109,PROD121,19,2024-04-15 09:53:40.547031354,158.27,0.02,155.1,89.68,65.42
ORD5874,CUST1073,PROD148,86,2024-04-15 12:47:33.102068044,563.3,0.06,529.5,319.06,210.44
ORD5875,CUST1106,PROD116,69,2024-04-15 15:41:25.657104736,271.17,0.09,246.76,153.87,92.89
ORD5876,CUST1056,PROD133,66,2024-04-15 18:35:18.212141428,240.9,0.01,238.49,136.62,101.87
ORD5877,CUST1168,PROD105,94,2024-04-15 21:29:10.767178118,312.08,0.14,268.39,176.72,91.67
ORD5878,CUST1002,PROD145,47,2024-04-16 00:23:03.322214810,316.78,0.11,281.93,179.54,102.39
ORD5879,CUST1119,PROD105,39,2024-04-16 03:16:55.877251500,129.48,0.09,117.83,73.32,44.51
ORD5880,CUST1005,PROD133,68,2024-04-16 06:10:48.432288192,248.2,0.12,218.42,140.76,77.66
ORD5881,CUST1004,PROD100,33,2024-04-16 09:04:40.987324882,267.96,0.01,265.28,151.8,113.48
ORD5882,CUST1004,PROD109,13,2024-04-16 11:58:33.542361574,31.72,0.07,29.5,17.94,11.56
ORD5883,CUST1053,PROD120,84,2024-04-16 14:52:26.097398266,97.44,0.09,88.67,55.44,33.23
ORD5884,CUST1046,PROD104,54,2024-04-16 17:46:18.652434956,76.14,0.12,67.0,43.2,23.8
ORD5885,CUST1176,PROD101,7,2024-04-16 20:40:11.207471648,59.43,0.12,52.3,33.67,18.63
ORD5886,CUST1008,PROD121,79,2024-04-16 23:34:03.762508338,658.07,0.04,631.75,372.88,258.87
ORD5887,CUST1098,PROD147,87,2024-04-17 02:27:56.317545030,468.06,0.14,402.53,265.35,137.18
ORD5888,CUST1019,PROD101,14,2024-04-17 05:21:48.872581720,118.86,0.02,116.48,67.34,49.14
ORD5889,CUST1121,PROD109,87,2024-04-17 08:15:41.427618412,212.28,0.13,184.68,120.06,64.62
ORD5890,CUST1060,PROD133,19,2024-04-17 11:09:33.982655102,69.35,0.15,58.95,39.33,19.62
ORD5891,CUST1122,PROD115,54,2024-04-17 14:03:26.537691794,153.36,0.03,148.76,86.94,61.82
ORD5892,CUST1162,PROD147,93,2024-04-17 16:57:19.092728486,500.34,0.11,445.3,283.65,161.65
ORD5893,CUST1177,PROD138,20,2024-04-17 19:51:11.647765176,21.2,0.01,20.99,12.0,8.99
ORD5894,CUST1081,PROD121,29,2024-04-17 22:45:04.202801868,241.57,0.06,227.08,136.88,90.2
ORD5895,CUST1061,PROD111,24,2024-04-18 01:38:56.757838558,84.24,0.08,77.5,47.76,29.74
ORD5896,CUST1144,PROD123,82,2024-04-18 04:32:49.312875250,438.7,0.09,399.22,248.46,150.76
ORD5897,CUST1002,PROD146,63,2024-04-18 07:26:41.867911940,510.3,0.14,438.86,289.17,149.69
ORD5898,CUST1159,PROD139,74,2024-04-18 10:20:34.422948632,61.42,0.1,55.28,34.78,20.5
ORD5899,CUST1012,PROD137,57,2024-04-18 13:14:26.977985324,298.68,0.07,277.77,169.29,108.48
ORD5900,CUST1119,PROD109,8,2024-04-18 16:08:19.533022014,19.52,0.12,17.18,11.04,6.14
ORD5901,CUST1124,PROD134,90,2024-04-18 19:02:12.088058706,606.6,0.14,521.68,343.8,177.88
ORD5902,CUST1088,PROD148,62,2024-04-18 21:56:04.643095396,406.1,0.0,406.1,230.02,176.08
ORD5903,CUST1072,PROD131,29,2024-04-19 00:49:57.198132088,131.08,0.15,111.42,74.24,37.18
ORD5904,CUST1067,PROD106,74,2024-04-19 03:43:49.753168778,143.56,0.01,142.12,81.4,60.72
ORD5905,CUST1141,PROD120,17,2024-04-19 06:37:42.308205470,19.72,0.12,17.35,11.22,6.13
ORD5906,CUST1100,PROD119,66,2024-04-19 09:31:34.863242162,108.24,0.04,103.91,61.38,42.53
ORD5907,CUST1097,PROD125,6,2024-04-19 12:25:27.418278852,7.32,0.02,7.17,4.14,3.03
ORD5908,CUST1010,PROD103,58,2024-04-19 15:19:19.973315544,219.82,0.07,204.43,124.7,79.73
ORD5909,CUST1104,PROD145,69,2024-04-19 18:13:12.528352234,465.06,0.1,418.55,263.58,154.97
ORD5910,CUST1183,PROD121,28,2024-04-19 21:07:05.083388926,233.24,0.06,219.25,132.16,87.09
ORD5911,CUST1066,PROD114,62,2024-04-20 00:00:57.638425616,48.98,0.01,48.49,27.9,20.59
ORD5912,CUST1122,PROD139,41,2024-04-20 02:54:50.193462308,34.03,0.09,30.97,19.27,11.7
ORD5913,CUST1028,PROD120,69,2024-04-20 05:48:42.748498998,80.04,0.14,68.83,45.54,23.29
ORD5914,CUST1136,PROD114,82,2024-04-20 08:42:35.303535690,64.78,0.06,60.89,36.9,23.99
ORD5915,CUST1194,PROD121,90,2024-04-20 11:36:27.858572382,749.7,0.03,727.21,424.8,302.41
ORD5916,CUST1152,PROD127,84,2024-04-20 14:30:20.413609072,428.4,0.07,398.41,242.76,155.65
ORD5917,CUST1075,PROD113,41,2024-04-20 17:24:12.968645764,175.89,0.01,174.13,99.63,74.5
ORD5918,CUST1169,PROD126,49,2024-04-20 20:18:05.523682454,382.2,0.12,336.34,216.58,119.76
ORD5919,CUST1008,PROD140,91,2024-04-20 23:11:58.078719146,149.24,0.12,131.33,84.63,46.7
ORD5920,CUST1039,PROD139,49,2024-04-21 02:05:50.633755836,40.67,0.09,37.01,23.03,13.98
ORD5921,CUST1024,PROD127,76,2024-04-21 04:59:43.188792528,387.6,0.05,368.22,219.64,148.58
ORD5922,CUST1004,PROD125,71,2024-04-21 07:53:35.743829220,86.62,0.12,76.23,48.99,27.24
ORD5923,CUST1138,PROD148,3,2024-04-21 10:47:28.298865910,19.65,0.08,18.08,11.13,6.95
ORD5924,CUST1186,PROD101,10,2024-04-21 13:41:20.853902602,84.9,0.12,74.71,48.1,26.61
ORD5925,CUST1123,PROD124,98,2024-04-21 16:35:13.408939292,798.7,0.09,726.82,452.76,274.06
ORD5926,CUST1037,PROD102,89,2024-04-21 19:29:05.963975984,89.89,0.12,79.1,50.73,28.37
ORD5927,CUST1071,PROD107,35,2024-04-21 22:22:58.519012674,206.15,0.09,187.6,116.9,70.7
ORD5928,CUST1132,PROD143,80,2024-04-22 01:16:51.074049366,500.8,0.06,470.75,284.0,186.75
ORD5929,CUST1175,PROD132,2,2024-04-22 04:10:43.629086056,17.4,0.14,14.96,9.86,5.1
ORD5930,CUST1089,PROD141,24,2024-04-22 07:04:36.184122748,15.36,0.08,14.13,8.64,5.49
ORD5931,CUST1145,PROD134,74,2024-04-22 09:58:28.739159440,498.76,0.09,453.87,282.68,171.19
ORD5932,CUST1197,PROD105,38,2024-04-22 12:52:21.294196130,126.16,0.03,122.38,71.44,50.94
ORD5933,CUST1036,PROD138,22,2024-04-22 15:46:13.849232822,23.32,0.09,21.22,13.2,8.02
ORD5934,CUST1059,PROD122,26,2024-04-22 18:40:06.404269512,103.74,0.09,94.4,58.76,35.64
ORD5935,CUST1175,PROD124,43,2024-04-22 21:33:58.959306204,350.45,0.03,339.94,198.66,141.28
ORD5936,CUST1027,PROD149,55,2024-04-23 00:27:51.514342894,374.55,0.01,370.8,212.3,158.5
ORD5937,CUST1196,PROD142,39,2024-04-23 03:21:44.069379586,44.85,0.09,40.81,25.35,15.46
ORD5938,CUST1080,PROD118,91,2024-04-23 06:15:36.624416278,252.07,0.11,224.34,142.87,81.47
ORD5939,CUST1113,PROD104,29,2024-04-23 09:09:29.179452968,40.89,0.08,37.62,23.2,14.42
ORD5940,CUST1039,PROD110,20,2024-04-23 12:03:21.734489660,54.6,0.03,52.96,31.0,21.96
ORD5941,CUST1044,PROD111,91,2024-04-23 14:57:14.289526350,319.41,0.1,287.47,181.09,106.38
ORD5942,CUST1061,PROD109,41,2024-04-23 17:51:06.844563042,100.04,0.01,99.04,56.58,42.46
ORD5943,CUST1092,PROD107,54,2024-04-23 20:44:59.399599732,318.06,0.07,295.8,180.36,115.44
ORD5944,CUST1114,PROD123,20,2024-04-23 23:38:51.954636424,107.0,0.02,104.86,60.6,44.26
ORD5945,CUST1185,PROD127,19,2024-04-24 02:32:44.509673114,96.9,0.03,93.99,54.91,39.08
ORD5946,CUST1066,PROD140,84,2024-04-24 05:26:37.064709806,137.76,0.03,133.63,78.12,55.51
ORD5947,CUST1055,PROD135,99,2024-04-24 08:20:29.619746498,375.21,0.06,352.7,212.85,139.85
ORD5948,CUST1039,PROD136,66,2024-04-24 11:14:22.174783188,489.06,0.01,484.17,277.2,206.97
ORD5949,CUST1097,PROD120,30,2024-04-24 14:08:14.729819880,34.8,0.06,32.71,19.8,12.91
ORD5950,CUST1039,PROD107,53,2024-04-24 17:02:07.284856570,312.17,0.08,287.2,177.02,110.18
ORD5951,CUST1090,PROD108,34,2024-04-24 19:55:59.839893262,127.16,0.07,118.26,72.08,46.18
ORD5952,CUST1032,PROD146,22,2024-04-24 22:49:52.394929952,178.2,0.06,167.51,100.98,66.53
ORD5953,CUST1005,PROD114,67,2024-04-25 01:43:44.949966644,52.93,0.13,46.05,30.15,15.9
ORD5954,CUST1146,PROD147,6,2024-04-25 04:37:37.505003336,32.28,0.02,31.63,18.3,13.33
ORD5955,CUST1079,PROD145,79,2024-04-25 07:31:30.060040026,532.46,0.08,489.86,301.78,188.08
ORD5956,CUST1167,PROD139,27,2024-04-25 10:25:22.615076718,22.41,0.01,22.19,12.69,9.5
ORD5957,CUST1091,PROD117,10,2024-04-25 13:19:15.170113408,55.2,0.01,54.65,31.3,23.35
ORD5958,CUST1096,PROD141,73,2024-04-25 16:13:07.725150100,46.72,0.09,42.52,26.28,16.24
ORD5959,CUST1058,PROD119,97,2024-04-25 19:07:00.280186790,159.08,0.08,146.35,90.21,56.14
ORD5960,CUST1058,PROD105,96,2024-04-25 22:00:52.835223482,318.72,0.13,277.29,180.48,96.81
ORD5961,CUST1047,PROD111,48,2024-04-26 00:54:45.390260174,168.48,0.08,155.0,95.52,59.48
ORD5962,CUST1168,PROD101,70,2024-04-26 03:48:37.945296864,594.3,0.14,511.1,336.7,174.4
ORD5963,CUST1012,PROD106,59,2024-04-26 06:42:30.500333556,114.46,0.01,113.32,64.9,48.42
ORD5964,CUST1106,PROD115,59,2024-04-26 09:36:23.055370246,167.56,0.01,165.88,94.99,70.89
ORD5965,CUST1044,PROD102,2,2024-04-26 12:30:15.610406938,2.02,0.01,2.0,1.14,0.86
ORD5966,CUST1088,PROD144,29,2024-04-26 15:24:08.165443628,143.84,0.03,139.52,81.49,58.03
ORD5967,CUST1180,PROD102,68,2024-04-26 18:18:00.720480320,68.68,0.08,63.19,38.76,24.43
ORD5968,CUST1169,PROD126,65,2024-04-26 21:11:53.275517010,507.0,0.1,456.3,287.3,169.0
ORD5969,CUST1099,PROD149,83,2024-04-27 00:05:45.830553702,565.23,0.01,559.58,320.38,239.2
ORD5970,CUST1190,PROD142,26,2024-04-27 02:59:38.385590394,29.9,0.14,25.71,16.9,8.81
ORD5971,CUST1154,PROD139,89,2024-04-27 05:53:30.940627084,73.87,0.13,64.27,41.83,22.44
ORD5972,CUST1165,PROD137,10,2024-04-27 08:47:23.495663776,52.4,0.04,50.3,29.7,20.6
ORD5973,CUST1187,PROD132,53,2024-04-27 11:41:16.050700466,461.1,0.01,456.49,261.29,195.2
ORD5974,CUST1006,PROD127,79,2024-04-27 14:35:08.605737158,402.9,0.03,390.81,228.31,162.5
ORD5975,CUST1132,PROD100,59,2024-04-27 17:29:01.160773848,479.08,0.02,469.5,271.4,198.1
ORD5976,CUST1044,PROD107,22,2024-04-27 20:22:53.715810540,129.58,0.02,126.99,73.48,53.51
ORD5977,CUST1057,PROD136,51,2024-04-27 23:16:46.270847232,377.91,0.08,347.68,214.2,133.48
ORD5978,CUST1030,PROD131,48,2024-04-28 02:10:38.825883922,216.96,0.04,208.28,122.88,85.4
ORD5979,CUST1022,PROD147,21,2024-04-28 05:04:31.380920614,112.98,0.05,107.33,64.05,43.28
ORD5980,CUST1169,PROD142,22,2024-04-28 07:58:23.935957304,25.3,0.15,21.5,14.3,7.2
ORD5981,CUST1137,PROD136,98,2024-04-28 10:52:16.490993996,726.18,0.1,653.56,411.6,241.96
ORD5982,CUST1159,PROD103,30,2024-04-28 13:46:09.046030686,113.7,0.14,97.78,64.5,33.28
ORD5983,CUST1106,PROD129,25,2024-04-28 16:40:01.601067378,98.25,0.02,96.28,55.75,40.53
ORD5984,CUST1180,PROD105,28,2024-04-28 19:33:54.156104068,92.96,0.06,87.38,52.64,34.74
ORD5985,CUST1157,PROD145,65,2024-04-28 22:27:46.711140760,438.1,0.08,403.05,248.3,154.75
ORD5986,CUST1038,PROD118,45,2024-04-29 01:21:39.266177452,124.65,0.01,123.4,70.65,52.75
ORD5987,CUST1158,PROD131,68,2024-04-29 04:15:31.821214142,307.36,0.0,307.36,174.08,133.28
ORD5988,CUST1081,PROD108,7,2024-04-29 07:09:24.376250834,26.18,0.1,23.56,14.84,8.72
ORD5989,CUST1099,PROD111,49,2024-04-29 10:03:16.931287524,171.99,0.1,154.79,97.51,57.28
ORD5990,CUST1001,PROD110,9,2024-04-29 12:57:09.486324216,24.57,0.06,23.1,13.95,9.15
ORD5991,CUST1076,PROD145,36,2024-04-29 15:51:02.041360906,242.64,0.07,225.66,137.52,88.14
ORD5992,CUST1011,PROD115,83,2024-04-29 18:44:54.596397598,235.72,0.06,221.58,133.63,87.95
ORD5993,CUST1038,PROD100,1,2024-04-29 21:38:47.151434290,8.12,0.0,8.12,4.6,3.52
ORD5994,CUST1193,PROD144,10,2024-04-30 00:32:39.706470980,49.6,0.05,47.12,28.1,19.02
